StimuliName,User_OldOrNew,Correct_OldOrNew,Correct_Image_x,Correct_Image_y,Correct_Color,Correct_Rad#,Correct_AproxColor,OldOrNew_RT,StudyStartTime,OldOrNewStartTime,participant,date,expName,psychopyVersion,frameRate,
71,Old,Old,-0.43333,0.078,178.2,49,['Aqua'],4.8,15:39:39.805349,15:42:35.315650,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
157,New,New,N/A,N/A,N/A,N/A,N/A,1.33,N/A,15:42:41.619439,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
16,Old,Old,-0.43333,-0.39,138.6,38,"['Green', 'Aqua']",2.0,15:38:24.801225,15:42:44.453152,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
114,Old,Old,-0.78,0.078,239.4,66,['Blue'],1.33,15:39:24.794602,15:42:47.957302,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
75,Old,Old,-0.08667,0.234,358.2,99,"['Red', 'Orange']",1.44,15:37:44.806225,15:42:50.792508,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
39,New,New,N/A,N/A,N/A,N/A,N/A,1.37,N/A,15:42:53.727610,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
241,Old,Old,-0.26,0.078,181.8,50,"['Aqua', 'Blue']",1.5,15:39:29.798009,15:42:56.597490,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
48,New,New,N/A,N/A,N/A,N/A,N/A,1.39,N/A,15:42:59.597746,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
105,Old,Old,-0.60667,0.39,5.4,1,"['Red', 'Orange']",1.35,15:39:54.799503,15:43:02.484527,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
122,Old,Old,-0.60667,0.078,41.4,11,['Yellow'],1.57,15:38:14.793883,15:43:05.337876,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
62,Old,Old,0.78,0.078,185.4,51,"['Aqua', 'Blue']",1.59,15:38:59.792964,15:43:08.404149,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
10,Old,Old,0.26,0.078,12.6,3,"['Red', 'Orange']",1.47,15:37:04.793279,15:43:11.490859,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
120,New,New,N/A,N/A,N/A,N/A,N/A,1.79,N/A,15:43:14.458792,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
177,New,New,N/A,N/A,N/A,N/A,N/A,1.75,N/A,15:43:17.744605,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
30,Old,Old,-0.08667,-0.39,322.2,89,['Pink'],1.39,15:40:44.802184,15:43:20.997816,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
145,Old,Old,-0.43333,0.39,347.4,96,"['Red', 'Pink']",1.4,15:38:49.802373,15:43:23.882867,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
98,New,Old,0.60667,-0.39,315.0,87,['Pink'],6.54,15:40:54.792938,15:43:26.785138,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
37,New,New,N/A,N/A,N/A,N/A,N/A,1.42,N/A,15:43:34.825618,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
86,New,New,N/A,N/A,N/A,N/A,N/A,1.4,N/A,15:43:37.743173,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
93,Old,Old,-0.43333,-0.078,145.8,40,"['Green', 'Aqua']",1.33,15:40:49.789472,15:43:40.645544,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
111,New,New,N/A,N/A,N/A,N/A,N/A,1.47,N/A,15:43:43.479614,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
18,Old,Old,-0.60667,0.234,217.8,60,"['Aqua', 'Blue']",1.3,15:40:59.796441,15:43:46.449339,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
187,Old,Old,-0.26,0.39,192.6,53,"['Aqua', 'Blue']",1.79,15:37:59.799524,15:43:49.250293,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
6,Old,Old,0.26,-0.078,120.6,33,['Green'],1.57,15:39:09.800181,15:43:52.537234,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
13,Old,Old,-0.08667,0.39,45.0,12,['Yellow'],1.35,15:37:54.796083,15:43:55.606239,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
192,New,New,N/A,N/A,N/A,N/A,N/A,1.35,N/A,15:43:58.457155,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
168,New,New,N/A,N/A,N/A,N/A,N/A,1.4,N/A,15:44:01.310356,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
153,New,Old,0.43333,-0.39,163.8,45,"['Green', 'Aqua']",3.57,15:37:24.807477,15:44:04.211478,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
203,New,New,N/A,N/A,N/A,N/A,N/A,1.35,N/A,15:44:09.281650,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
206,New,Old,0.78,-0.39,113.4,31,['Green'],1.37,15:39:14.803693,15:44:12.134653,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
77,New,New,N/A,N/A,N/A,N/A,N/A,1.45,N/A,15:44:15.004535,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
11,New,New,N/A,N/A,N/A,N/A,N/A,1.68,N/A,15:44:17.955598,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
150,New,New,N/A,N/A,N/A,N/A,N/A,1.35,N/A,15:44:21.141221,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
36,Old,Old,-0.60667,-0.234,23.4,6,"['Orange', 'Yellow']",1.32,15:38:54.806134,15:44:23.992246,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
239,New,New,N/A,N/A,N/A,N/A,N/A,1.85,N/A,15:44:26.812201,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
26,Old,Old,0.78,0.234,16.2,4,"['Red', 'Orange']",1.27,15:40:19.800926,15:44:30.165554,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
225,Old,Old,-0.60667,-0.39,210.6,58,"['Aqua', 'Blue']",1.37,15:40:34.795287,15:44:32.933237,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
17,New,New,N/A,N/A,N/A,N/A,N/A,1.91,N/A,15:44:35.806557,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
32,Old,Old,-0.26,-0.078,221.4,61,"['Aqua', 'Blue']",1.32,15:38:29.804737,15:44:39.220291,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
193,Old,Old,-0.78,-0.078,196.2,54,"['Aqua', 'Blue']",1.38,15:37:09.796703,15:44:42.039947,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
198,Old,Old,0.78,-0.078,95.4,26,['Green'],1.32,15:37:19.804022,15:44:44.926202,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
232,Old,Old,-0.26,-0.39,91.8,25,['Green'],1.34,15:39:59.803031,15:44:47.743157,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
43,Old,Old,0.60667,0.39,311.4,86,['Pink'],1.37,15:40:04.790233,15:44:50.579549,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
221,New,New,N/A,N/A,N/A,N/A,N/A,1.32,N/A,15:44:53.447072,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
102,New,New,N/A,N/A,N/A,N/A,N/A,1.37,N/A,15:44:56.266740,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
165,Old,Old,0.43333,0.078,142.2,39,"['Green', 'Aqua']",1.52,15:40:14.797475,15:44:59.134650,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
207,Old,Old,-0.78,-0.39,55.8,15,['Yellow'],1.43,15:37:14.800469,15:45:02.154531,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
57,Old,Old,0.78,0.39,336.6,93,"['Red', 'Pink']",1.38,15:38:39.795262,15:45:05.091018,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
41,Old,Old,-0.26,0.234,73.8,20,"['Yellow', 'Green']",1.38,15:39:34.801710,15:45:07.975338,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
204,New,New,N/A,N/A,N/A,N/A,N/A,1.35,N/A,15:45:10.860739,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
186,Old,Old,0.43333,-0.234,289.8,80,"['Purple', 'Pink']",1.34,15:38:44.798744,15:45:13.711764,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
210,New,New,N/A,N/A,N/A,N/A,N/A,1.83,N/A,15:45:16.548015,001,2019_Jul_30_1534,PACOLOCO,3.1.5,59.8464409727745,
