StimuliName,User_OldOrNew,Correct_OldOrNew,Correct_Image_x,Correct_Image_y,Correct_Color,Correct_Rad#,Correct_AproxColor,OldOrNew_RT,StudyStartTime,OldOrNewStartTime,participant,date,expName,psychopyVersion,frameRate,
19,New,Old,0.26,0.39,178.2,49,['Aqua'],0.9,15:23:05.216461,15:25:36.426539,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
155,Old,New,N/A,N/A,N/A,N/A,N/A,1.24,N/A,15:25:38.827272,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
7,New,Old,-0.26,-0.234,160.2,44,"['Green', 'Aqua']",1.32,15:19:00.206789,15:25:41.562967,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
97,New,New,N/A,N/A,N/A,N/A,N/A,0.95,N/A,15:25:44.380222,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
11,Old,Old,-0.78,0.234,102.6,28,['Green'],0.85,15:22:40.215560,15:25:46.833470,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
13,New,New,N/A,N/A,N/A,N/A,N/A,0.9,N/A,15:25:49.184848,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
31,Old,Old,-0.78,-0.39,217.8,60,"['Aqua', 'Blue']",1.05,15:22:30.208034,15:25:51.586735,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
114,Old,Old,-0.26,0.39,185.4,51,"['Aqua', 'Blue']",1.59,15:22:45.219292,15:25:54.137942,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
27,New,Old,-0.08667,0.39,131.4,36,['Green'],2.49,15:20:15.210908,15:25:57.223884,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
94,New,Old,0.60667,0.078,156.6,43,"['Green', 'Aqua']",1.24,15:22:10.210460,15:26:01.210518,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
213,Old,Old,0.60667,-0.234,228.6,63,['Blue'],0.68,15:20:20.213810,15:26:03.945169,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
8,Old,Old,-0.60667,-0.078,297.0,82,['Pink'],0.75,15:19:15.217545,15:26:06.131245,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
71,Old,Old,-0.43333,0.39,106.2,29,['Green'],0.67,15:20:25.218323,15:26:08.382111,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
62,New,Old,-0.43333,-0.39,257.4,71,['Blue'],0.67,15:21:40.205562,15:26:10.551822,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
113,Old,Old,0.78,-0.234,322.2,89,['Pink'],1.24,15:22:25.204973,15:26:12.718344,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
75,New,Old,-0.08667,-0.39,27.0,7,"['Orange', 'Yellow']",1.07,15:22:50.205566,15:26:15.455406,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
10,New,New,N/A,N/A,N/A,N/A,N/A,0.92,N/A,15:26:18.022405,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
92,Old,New,N/A,N/A,N/A,N/A,N/A,0.78,N/A,15:26:20.442398,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
196,New,Old,-0.26,0.234,70.2,19,"['Yellow', 'Green']",1.12,15:20:45.215519,15:26:22.725617,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
41,Old,New,N/A,N/A,N/A,N/A,N/A,1.05,N/A,15:26:25.344972,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
178,Old,Old,-0.78,-0.078,279.0,77,"['Purple', 'Pink']",2.45,15:19:55.212984,15:26:27.895826,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
59,New,Old,-0.08667,0.234,300.6,83,['Pink'],1.4,15:22:20.218092,15:26:31.849417,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
219,New,Old,0.26,-0.234,167.4,46,['Aqua'],4.8,15:20:55.206710,15:26:34.750647,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
69,New,Old,0.26,-0.39,275.4,76,['Purple'],1.19,15:19:45.205748,15:26:41.055619,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
80,Old,New,N/A,N/A,N/A,N/A,N/A,1.48,N/A,15:26:43.741141,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
168,Old,Old,0.60667,0.234,9.0,2,"['Red', 'Orange']",3.2,15:22:00.203484,15:26:46.726712,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
124,Old,New,N/A,N/A,N/A,N/A,N/A,0.85,N/A,15:26:51.430379,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
186,New,Old,0.60667,0.39,192.6,53,"['Aqua', 'Blue']",1.75,15:20:40.211513,15:26:53.781416,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
115,New,Old,0.78,0.39,235.8,65,['Blue'],1.1,15:21:00.210008,15:26:57.034424,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
84,New,New,N/A,N/A,N/A,N/A,N/A,1.14,N/A,15:26:59.634878,018,2019_Sep_03_1515,PACOLOCO,3.1.5,59.98117668809446,
